key,units_sold,day_1,day_2,day_3,day_4,day_5
24/01/11_9770.0,291.0,445.0,662.0,574.0,1804.0,715.0
24/01/11_9789.0,445.0,662.0,574.0,1804.0,715.0,1876.0
24/01/11_9809.0,662.0,574.0,1804.0,715.0,1876.0,1156.0
24/01/11_9813.0,574.0,1804.0,715.0,1876.0,1156.0,439.0
24/01/11_9823.0,1804.0,715.0,1876.0,1156.0,439.0,444.0
24/01/11_9837.0,715.0,1876.0,1156.0,439.0,444.0,1008.0
24/01/11_9845.0,1876.0,1156.0,439.0,444.0,1008.0,987.0
24/01/11_9872.0,1156.0,439.0,444.0,1008.0,987.0,753.0
24/01/11_9876.0,439.0,444.0,1008.0,987.0,753.0,1007.0
24/01/11_9879.0,444.0,1008.0,987.0,753.0,1007.0,554.0
24/01/11_9880.0,1008.0,987.0,753.0,1007.0,554.0,1120.0
24/01/11_9881.0,987.0,753.0,1007.0,554.0,1120.0,584.0
24/01/11_9890.0,753.0,1007.0,554.0,1120.0,584.0,2217.0
24/01/11_9909.0,1007.0,554.0,1120.0,584.0,2217.0,688.0
24/01/11_9954.0,554.0,1120.0,584.0,2217.0,688.0,667.0
24/01/11_9961.0,1120.0,584.0,2217.0,688.0,667.0,339.0
24/01/11_9984.0,584.0,2217.0,688.0,667.0,339.0,931.0
24/04/12_8023.0,2217.0,688.0,667.0,339.0,931.0,1726.0
24/04/12_8058.0,688.0,667.0,339.0,931.0,1726.0,517.0
24/04/12_8063.0,667.0,339.0,931.0,1726.0,517.0,312.0
24/04/12_8091.0,339.0,931.0,1726.0,517.0,312.0,1396.0
24/04/12_8094.0,931.0,1726.0,517.0,312.0,1396.0,918.0
24/04/12_8095.0,1726.0,517.0,312.0,1396.0,918.0,259.0
24/04/12_8121.0,517.0,312.0,1396.0,918.0,259.0,204.0
24/04/12_8218.0,312.0,1396.0,918.0,259.0,204.0,811.0
24/04/12_8222.0,1396.0,918.0,259.0,204.0,811.0,558.0
24/04/12_8317.0,918.0,259.0,204.0,811.0,558.0,517.0
24/04/12_8319.0,259.0,204.0,811.0,558.0,517.0,978.0
24/04/12_8392.0,204.0,811.0,558.0,517.0,978.0,277.0
24/04/12_8398.0,811.0,558.0,517.0,978.0,277.0,1131.0
24/04/12_8400.0,558.0,517.0,978.0,277.0,1131.0,1146.0
24/04/12_8422.0,517.0,978.0,277.0,1131.0,1146.0,411.0
24/04/12_8438.0,978.0,277.0,1131.0,1146.0,411.0,942.0
24/04/12_8555.0,277.0,1131.0,1146.0,411.0,942.0,47.0
24/04/12_8562.0,1131.0,1146.0,411.0,942.0,47.0,607.0
24/04/12_8869.0,1146.0,411.0,942.0,47.0,607.0,729.0
24/04/12_8911.0,411.0,942.0,47.0,607.0,729.0,1556.0
24/04/12_8991.0,942.0,47.0,607.0,729.0,1556.0,368.0
24/04/12_9001.0,47.0,607.0,729.0,1556.0,368.0,776.0
24/04/12_9043.0,607.0,729.0,1556.0,368.0,776.0,910.0
24/04/12_9092.0,729.0,1556.0,368.0,776.0,910.0,227.0
24/04/12_9112.0,1556.0,368.0,776.0,910.0,227.0,782.0
24/04/12_9132.0,368.0,776.0,910.0,227.0,782.0,388.0
24/04/12_9147.0,776.0,910.0,227.0,782.0,388.0,1197.0
24/04/12_9164.0,910.0,227.0,782.0,388.0,1197.0,652.0
24/04/12_9178.0,227.0,782.0,388.0,1197.0,652.0,778.0
24/04/12_9190.0,782.0,388.0,1197.0,652.0,778.0,378.0
24/04/12_9221.0,388.0,1197.0,652.0,778.0,378.0,520.0
24/04/12_9250.0,1197.0,652.0,778.0,378.0,520.0,517.0
24/04/12_9273.0,652.0,778.0,378.0,520.0,517.0,388.0
24/04/12_9279.0,778.0,378.0,520.0,517.0,388.0,844.0
24/04/12_9281.0,378.0,520.0,517.0,388.0,844.0,533.0
24/04/12_9328.0,520.0,517.0,388.0,844.0,533.0,323.0
24/04/12_9371.0,517.0,388.0,844.0,533.0,323.0,205.0
24/04/12_9425.0,388.0,844.0,533.0,323.0,205.0,390.0
24/04/12_9430.0,844.0,533.0,323.0,205.0,390.0,450.0
24/04/12_9432.0,533.0,323.0,205.0,390.0,450.0,756.0
24/04/12_9436.0,323.0,205.0,390.0,450.0,756.0,1185.0
24/04/12_9439.0,205.0,390.0,450.0,756.0,1185.0,457.0
24/04/12_9442.0,390.0,450.0,756.0,1185.0,457.0,458.0
24/04/12_9456.0,450.0,756.0,1185.0,457.0,458.0,709.0
24/04/12_9479.0,756.0,1185.0,457.0,458.0,709.0,451.0
24/04/12_9481.0,1185.0,457.0,458.0,709.0,451.0,1393.0
24/04/12_9490.0,457.0,458.0,709.0,451.0,1393.0,1521.0
24/04/12_9498.0,458.0,709.0,451.0,1393.0,1521.0,425.0
24/04/12_9532.0,709.0,451.0,1393.0,1521.0,425.0,732.0
24/04/12_9578.0,451.0,1393.0,1521.0,425.0,732.0,304.0
24/04/12_9611.0,1393.0,1521.0,425.0,732.0,304.0,78.0
24/04/12_9613.0,1521.0,425.0,732.0,304.0,78.0,788.0
24/04/12_9632.0,425.0,732.0,304.0,78.0,788.0,429.0
24/04/12_9672.0,732.0,304.0,78.0,788.0,429.0,971.0
24/04/12_9680.0,304.0,78.0,788.0,429.0,971.0,312.0
24/04/12_9700.0,78.0,788.0,429.0,971.0,312.0,473.0
24/04/12_9713.0,788.0,429.0,971.0,312.0,473.0,734.0
24/04/12_9731.0,429.0,971.0,312.0,473.0,734.0,399.0
24/04/12_9745.0,971.0,312.0,473.0,734.0,399.0,1673.0
24/04/12_9770.0,312.0,473.0,734.0,399.0,1673.0,638.0
24/04/12_9789.0,473.0,734.0,399.0,1673.0,638.0,1744.0
24/04/12_9809.0,734.0,399.0,1673.0,638.0,1744.0,1005.0
24/04/12_9813.0,399.0,1673.0,638.0,1744.0,1005.0,404.0
24/04/12_9823.0,1673.0,638.0,1744.0,1005.0,404.0,344.0
24/04/12_9837.0,638.0,1744.0,1005.0,404.0,344.0,708.0
24/04/12_9845.0,1744.0,1005.0,404.0,344.0,708.0,902.0
24/04/12_9872.0,1005.0,404.0,344.0,708.0,902.0,702.0
24/04/12_9876.0,404.0,344.0,708.0,902.0,702.0,636.0
24/04/12_9879.0,344.0,708.0,902.0,702.0,636.0,470.0
24/04/12_9880.0,708.0,902.0,702.0,636.0,470.0,1007.0
24/04/12_9881.0,902.0,702.0,636.0,470.0,1007.0,565.0
24/04/12_9890.0,702.0,636.0,470.0,1007.0,565.0,1961.0
24/04/12_9909.0,636.0,470.0,1007.0,565.0,1961.0,539.0
24/04/12_9954.0,470.0,1007.0,565.0,1961.0,539.0,544.0
24/04/12_9961.0,1007.0,565.0,1961.0,539.0,544.0,229.0
24/04/12_9984.0,565.0,1961.0,539.0,544.0,229.0,806.0
24/07/12_8023.0,1961.0,539.0,544.0,229.0,806.0,1253.0
24/07/12_8058.0,539.0,544.0,229.0,806.0,1253.0,507.0
24/07/12_8063.0,544.0,229.0,806.0,1253.0,507.0,289.0
24/07/12_8091.0,229.0,806.0,1253.0,507.0,289.0,1354.0
24/07/12_8094.0,806.0,1253.0,507.0,289.0,1354.0,763.0
24/07/12_8095.0,1253.0,507.0,289.0,1354.0,763.0,223.0
24/07/12_8121.0,507.0,289.0,1354.0,763.0,223.0,204.0
24/07/12_8218.0,289.0,1354.0,763.0,223.0,204.0,827.0
24/07/12_8222.0,1354.0,763.0,223.0,204.0,827.0,499.0
24/07/12_8317.0,763.0,223.0,204.0,827.0,499.0,455.0
24/07/12_8319.0,223.0,204.0,827.0,499.0,455.0,816.0
24/07/12_8392.0,204.0,827.0,499.0,455.0,816.0,147.0
24/07/12_8398.0,827.0,499.0,455.0,816.0,147.0,898.0
24/07/12_8400.0,499.0,455.0,816.0,147.0,898.0,917.0
24/07/12_8422.0,455.0,816.0,147.0,898.0,917.0,392.0
24/07/12_8438.0,816.0,147.0,898.0,917.0,392.0,785.0
24/07/12_8555.0,147.0,898.0,917.0,392.0,785.0,73.0
24/07/12_8562.0,898.0,917.0,392.0,785.0,73.0,590.0
24/07/12_8869.0,917.0,392.0,785.0,73.0,590.0,530.0
24/07/12_8911.0,392.0,785.0,73.0,590.0,530.0,1355.0
24/07/12_8991.0,785.0,73.0,590.0,530.0,1355.0,315.0
24/07/12_9001.0,73.0,590.0,530.0,1355.0,315.0,751.0
24/07/12_9043.0,590.0,530.0,1355.0,315.0,751.0,792.0
24/07/12_9092.0,530.0,1355.0,315.0,751.0,792.0,177.0
24/07/12_9112.0,1355.0,315.0,751.0,792.0,177.0,730.0
24/07/12_9132.0,315.0,751.0,792.0,177.0,730.0,353.0
24/07/12_9147.0,751.0,792.0,177.0,730.0,353.0,1031.0
24/07/12_9164.0,792.0,177.0,730.0,353.0,1031.0,582.0
24/07/12_9178.0,177.0,730.0,353.0,1031.0,582.0,600.0
24/07/12_9190.0,730.0,353.0,1031.0,582.0,600.0,408.0
24/07/12_9221.0,353.0,1031.0,582.0,600.0,408.0,468.0
24/07/12_9250.0,1031.0,582.0,600.0,408.0,468.0,387.0
24/07/12_9273.0,582.0,600.0,408.0,468.0,387.0,321.0
24/07/12_9279.0,600.0,408.0,468.0,387.0,321.0,660.0
24/07/12_9281.0,408.0,468.0,387.0,321.0,660.0,485.0
24/07/12_9328.0,468.0,387.0,321.0,660.0,485.0,284.0
24/07/12_9371.0,387.0,321.0,660.0,485.0,284.0,182.0
24/07/12_9425.0,321.0,660.0,485.0,284.0,182.0,382.0
24/07/12_9430.0,660.0,485.0,284.0,182.0,382.0,366.0
24/07/12_9432.0,485.0,284.0,182.0,382.0,366.0,709.0
24/07/12_9436.0,284.0,182.0,382.0,366.0,709.0,1146.0
24/07/12_9439.0,182.0,382.0,366.0,709.0,1146.0,491.0
24/07/12_9442.0,382.0,366.0,709.0,1146.0,491.0,448.0
24/07/12_9456.0,366.0,709.0,1146.0,491.0,448.0,637.0
24/07/12_9479.0,709.0,1146.0,491.0,448.0,637.0,363.0
24/07/12_9481.0,1146.0,491.0,448.0,637.0,363.0,1252.0
24/07/12_9490.0,491.0,448.0,637.0,363.0,1252.0,1229.0
24/07/12_9498.0,448.0,637.0,363.0,1252.0,1229.0,329.0
24/07/12_9532.0,637.0,363.0,1252.0,1229.0,329.0,708.0
24/07/12_9578.0,363.0,1252.0,1229.0,329.0,708.0,316.0
24/07/12_9611.0,1252.0,1229.0,329.0,708.0,316.0,67.0
24/07/12_9613.0,1229.0,329.0,708.0,316.0,67.0,702.0
24/07/12_9632.0,329.0,708.0,316.0,67.0,702.0,328.0
24/07/12_9672.0,708.0,316.0,67.0,702.0,328.0,887.0
24/07/12_9680.0,316.0,67.0,702.0,328.0,887.0,262.0
24/07/12_9700.0,67.0,702.0,328.0,887.0,262.0,487.0
24/07/12_9713.0,702.0,328.0,887.0,262.0,487.0,784.0
24/07/12_9731.0,328.0,887.0,262.0,487.0,784.0,419.0
24/07/12_9745.0,887.0,262.0,487.0,784.0,419.0,1400.0
24/07/12_9770.0,262.0,487.0,784.0,419.0,1400.0,549.0
24/07/12_9789.0,487.0,784.0,419.0,1400.0,549.0,1581.0
24/07/12_9809.0,784.0,419.0,1400.0,549.0,1581.0,815.0
24/07/12_9813.0,419.0,1400.0,549.0,1581.0,815.0,380.0
24/07/12_9823.0,1400.0,549.0,1581.0,815.0,380.0,284.0
24/07/12_9837.0,549.0,1581.0,815.0,380.0,284.0,715.0
24/07/12_9845.0,1581.0,815.0,380.0,284.0,715.0,830.0
24/07/12_9872.0,815.0,380.0,284.0,715.0,830.0,572.0
24/07/12_9876.0,380.0,284.0,715.0,830.0,572.0,741.0
24/07/12_9879.0,284.0,715.0,830.0,572.0,741.0,437.0
24/07/12_9880.0,715.0,830.0,572.0,741.0,437.0,968.0
24/07/12_9881.0,830.0,572.0,741.0,437.0,968.0,475.0
24/07/12_9890.0,572.0,741.0,437.0,968.0,475.0,2332.0
24/07/12_9909.0,741.0,437.0,968.0,475.0,2332.0,669.0
24/07/12_9954.0,437.0,968.0,475.0,2332.0,669.0,617.0
24/07/12_9961.0,968.0,475.0,2332.0,669.0,617.0,198.0
24/07/12_9984.0,475.0,2332.0,669.0,617.0,198.0,909.0
24/10/11_8023.0,2332.0,669.0,617.0,198.0,909.0,1220.0
24/10/11_8058.0,669.0,617.0,198.0,909.0,1220.0,607.0
24/10/11_8063.0,617.0,198.0,909.0,1220.0,607.0,322.0
24/10/11_8091.0,198.0,909.0,1220.0,607.0,322.0,1393.0
24/10/11_8094.0,909.0,1220.0,607.0,322.0,1393.0,1095.0
24/10/11_8095.0,1220.0,607.0,322.0,1393.0,1095.0,219.0
24/10/11_8121.0,607.0,322.0,1393.0,1095.0,219.0,267.0
24/10/11_8218.0,322.0,1393.0,1095.0,219.0,267.0,964.0
24/10/11_8222.0,1393.0,1095.0,219.0,267.0,964.0,570.0
24/10/11_8317.0,1095.0,219.0,267.0,964.0,570.0,651.0
24/10/11_8319.0,219.0,267.0,964.0,570.0,651.0,973.0
24/10/11_8392.0,267.0,964.0,570.0,651.0,973.0,278.0
24/10/11_8398.0,964.0,570.0,651.0,973.0,278.0,1114.0
24/10/11_8400.0,570.0,651.0,973.0,278.0,1114.0,942.0
24/10/11_8422.0,651.0,973.0,278.0,1114.0,942.0,383.0
24/10/11_8438.0,973.0,278.0,1114.0,942.0,383.0,1049.0
24/10/11_8555.0,278.0,1114.0,942.0,383.0,1049.0,25.0
24/10/11_8562.0,1114.0,942.0,383.0,1049.0,25.0,688.0
24/10/11_8869.0,942.0,383.0,1049.0,25.0,688.0,682.0
24/10/11_8911.0,383.0,1049.0,25.0,688.0,682.0,1753.0
24/10/11_8991.0,1049.0,25.0,688.0,682.0,1753.0,312.0
24/10/11_9001.0,25.0,688.0,682.0,1753.0,312.0,765.0
24/10/11_9043.0,688.0,682.0,1753.0,312.0,765.0,1060.0
24/10/11_9092.0,682.0,1753.0,312.0,765.0,1060.0,160.0
24/10/11_9112.0,1753.0,312.0,765.0,1060.0,160.0,867.0
24/10/11_9132.0,312.0,765.0,1060.0,160.0,867.0,453.0
24/10/11_9147.0,765.0,1060.0,160.0,867.0,453.0,1177.0
24/10/11_9164.0,1060.0,160.0,867.0,453.0,1177.0,1166.0
24/10/11_9178.0,160.0,867.0,453.0,1177.0,1166.0,812.0
24/10/11_9190.0,867.0,453.0,1177.0,1166.0,812.0,467.0
24/10/11_9221.0,453.0,1177.0,1166.0,812.0,467.0,714.0
24/10/11_9250.0,1177.0,1166.0,812.0,467.0,714.0,466.0
24/10/11_9273.0,1166.0,812.0,467.0,714.0,466.0,383.0
24/10/11_9279.0,812.0,467.0,714.0,466.0,383.0,662.0
24/10/11_9281.0,467.0,714.0,466.0,383.0,662.0,574.0
24/10/11_9328.0,714.0,466.0,383.0,662.0,574.0,331.0
24/10/11_9371.0,466.0,383.0,662.0,574.0,331.0,173.0
24/10/11_9425.0,383.0,662.0,574.0,331.0,173.0,522.0
24/10/11_9430.0,662.0,574.0,331.0,173.0,522.0,461.0
24/10/11_9432.0,574.0,331.0,173.0,522.0,461.0,824.0
24/10/11_9436.0,331.0,173.0,522.0,461.0,824.0,956.0
24/10/11_9439.0,173.0,522.0,461.0,824.0,956.0,421.0
24/10/11_9442.0,522.0,461.0,824.0,956.0,421.0,540.0
24/10/11_9456.0,461.0,824.0,956.0,421.0,540.0,729.0
24/10/11_9479.0,824.0,956.0,421.0,540.0,729.0,375.0
24/10/11_9481.0,956.0,421.0,540.0,729.0,375.0,1498.0
24/10/11_9490.0,421.0,540.0,729.0,375.0,1498.0,1516.0
24/10/11_9498.0,540.0,729.0,375.0,1498.0,1516.0,475.0
24/10/11_9532.0,729.0,375.0,1498.0,1516.0,475.0,644.0
24/10/11_9578.0,375.0,1498.0,1516.0,475.0,644.0,337.0
24/10/11_9611.0,1498.0,1516.0,475.0,644.0,337.0,76.0
24/10/11_9613.0,1516.0,475.0,644.0,337.0,76.0,804.0
24/10/11_9632.0,475.0,644.0,337.0,76.0,804.0,372.0
24/10/11_9672.0,644.0,337.0,76.0,804.0,372.0,1058.0
24/10/11_9680.0,337.0,76.0,804.0,372.0,1058.0,360.0
24/10/11_9700.0,76.0,804.0,372.0,1058.0,360.0,486.0
24/10/11_9713.0,804.0,372.0,1058.0,360.0,486.0,631.0
24/10/11_9731.0,372.0,1058.0,360.0,486.0,631.0,382.0
24/10/11_9745.0,1058.0,360.0,486.0,631.0,382.0,1732.0
24/10/11_9770.0,360.0,486.0,631.0,382.0,1732.0,599.0
24/10/11_9789.0,486.0,631.0,382.0,1732.0,599.0,1852.0
24/10/11_9809.0,631.0,382.0,1732.0,599.0,1852.0,1067.0
24/10/11_9813.0,382.0,1732.0,599.0,1852.0,1067.0,374.0
24/10/11_9823.0,1732.0,599.0,1852.0,1067.0,374.0,392.0
24/10/11_9837.0,599.0,1852.0,1067.0,374.0,392.0,671.0
24/10/11_9845.0,1852.0,1067.0,374.0,392.0,671.0,885.0
24/10/11_9872.0,1067.0,374.0,392.0,671.0,885.0,679.0
24/10/11_9876.0,374.0,392.0,671.0,885.0,679.0,796.0
24/10/11_9879.0,392.0,671.0,885.0,679.0,796.0,542.0
24/10/11_9880.0,671.0,885.0,679.0,796.0,542.0,1103.0
24/10/11_9881.0,885.0,679.0,796.0,542.0,1103.0,544.0
24/10/11_9890.0,679.0,796.0,542.0,1103.0,544.0,2106.0
24/10/11_9909.0,796.0,542.0,1103.0,544.0,2106.0,694.0
24/10/11_9954.0,542.0,1103.0,544.0,2106.0,694.0,521.0
24/10/11_9961.0,1103.0,544.0,2106.0,694.0,521.0,204.0
24/10/11_9984.0,544.0,2106.0,694.0,521.0,204.0,752.0
25/04/11_8023.0,2106.0,694.0,521.0,204.0,752.0,1191.0
25/04/11_8058.0,694.0,521.0,204.0,752.0,1191.0,549.0
25/04/11_8063.0,521.0,204.0,752.0,1191.0,549.0,275.0
25/04/11_8091.0,204.0,752.0,1191.0,549.0,275.0,1264.0
25/04/11_8094.0,752.0,1191.0,549.0,275.0,1264.0,1155.0
25/04/11_8095.0,1191.0,549.0,275.0,1264.0,1155.0,172.0
25/04/11_8121.0,549.0,275.0,1264.0,1155.0,172.0,197.0
25/04/11_8218.0,275.0,1264.0,1155.0,172.0,197.0,773.0
25/04/11_8222.0,1264.0,1155.0,172.0,197.0,773.0,382.0
25/04/11_8317.0,1155.0,172.0,197.0,773.0,382.0,513.0
25/04/11_8319.0,172.0,197.0,773.0,382.0,513.0,786.0
25/04/11_8392.0,197.0,773.0,382.0,513.0,786.0,250.0
25/04/11_8398.0,773.0,382.0,513.0,786.0,250.0,1041.0
25/04/11_8400.0,382.0,513.0,786.0,250.0,1041.0,837.0
25/04/11_8422.0,513.0,786.0,250.0,1041.0,837.0,388.0
25/04/11_8438.0,786.0,250.0,1041.0,837.0,388.0,892.0
25/04/11_8555.0,250.0,1041.0,837.0,388.0,892.0,7.0
25/04/11_8562.0,1041.0,837.0,388.0,892.0,7.0,447.0
25/04/11_8869.0,837.0,388.0,892.0,7.0,447.0,581.0
25/04/11_8911.0,388.0,892.0,7.0,447.0,581.0,1224.0
25/04/11_8991.0,892.0,7.0,447.0,581.0,1224.0,213.0
25/04/11_9001.0,7.0,447.0,581.0,1224.0,213.0,763.0
25/04/11_9043.0,447.0,581.0,1224.0,213.0,763.0,908.0
25/04/11_9092.0,581.0,1224.0,213.0,763.0,908.0,110.0
25/04/11_9112.0,1224.0,213.0,763.0,908.0,110.0,882.0
25/04/11_9132.0,213.0,763.0,908.0,110.0,882.0,331.0
25/04/11_9147.0,763.0,908.0,110.0,882.0,331.0,1056.0
25/04/11_9164.0,908.0,110.0,882.0,331.0,1056.0,579.0
25/04/11_9178.0,110.0,882.0,331.0,1056.0,579.0,791.0
25/04/11_9190.0,882.0,331.0,1056.0,579.0,791.0,365.0
25/04/11_9221.0,331.0,1056.0,579.0,791.0,365.0,591.0
25/04/11_9250.0,1056.0,579.0,791.0,365.0,591.0,483.0
25/04/11_9273.0,579.0,791.0,365.0,591.0,483.0,386.0
25/04/11_9279.0,791.0,365.0,591.0,483.0,386.0,606.0
25/04/11_9281.0,365.0,591.0,483.0,386.0,606.0,481.0
25/04/11_9328.0,591.0,483.0,386.0,606.0,481.0,300.0
25/04/11_9371.0,483.0,386.0,606.0,481.0,300.0,170.0
25/04/11_9425.0,386.0,606.0,481.0,300.0,170.0,488.0
25/04/11_9430.0,606.0,481.0,300.0,170.0,488.0,459.0
25/04/11_9432.0,481.0,300.0,170.0,488.0,459.0,786.0
25/04/11_9436.0,300.0,170.0,488.0,459.0,786.0,867.0
25/04/11_9439.0,170.0,488.0,459.0,786.0,867.0,487.0
25/04/11_9442.0,488.0,459.0,786.0,867.0,487.0,445.0
25/04/11_9456.0,459.0,786.0,867.0,487.0,445.0,577.0
25/04/11_9479.0,786.0,867.0,487.0,445.0,577.0,304.0
25/04/11_9481.0,867.0,487.0,445.0,577.0,304.0,1206.0
25/04/11_9490.0,487.0,445.0,577.0,304.0,1206.0,1488.0
25/04/11_9498.0,445.0,577.0,304.0,1206.0,1488.0,382.0
25/04/11_9532.0,577.0,304.0,1206.0,1488.0,382.0,484.0
25/04/11_9578.0,304.0,1206.0,1488.0,382.0,484.0,256.0
25/04/11_9611.0,1206.0,1488.0,382.0,484.0,256.0,68.0
25/04/11_9613.0,1488.0,382.0,484.0,256.0,68.0,778.0
25/04/11_9632.0,382.0,484.0,256.0,68.0,778.0,447.0
25/04/11_9672.0,484.0,256.0,68.0,778.0,447.0,856.0
25/04/11_9680.0,256.0,68.0,778.0,447.0,856.0,191.0
25/04/11_9700.0,68.0,778.0,447.0,856.0,191.0,417.0
25/04/11_9713.0,778.0,447.0,856.0,191.0,417.0,541.0
25/04/11_9731.0,447.0,856.0,191.0,417.0,541.0,328.0
25/04/11_9745.0,856.0,191.0,417.0,541.0,328.0,1846.0
25/04/11_9770.0,191.0,417.0,541.0,328.0,1846.0,562.0
25/04/11_9789.0,417.0,541.0,328.0,1846.0,562.0,1426.0
25/04/11_9809.0,541.0,328.0,1846.0,562.0,1426.0,890.0
25/04/11_9813.0,328.0,1846.0,562.0,1426.0,890.0,325.0
25/04/11_9823.0,1846.0,562.0,1426.0,890.0,325.0,308.0
25/04/11_9837.0,562.0,1426.0,890.0,325.0,308.0,671.0
25/04/11_9845.0,1426.0,890.0,325.0,308.0,671.0,938.0
25/04/11_9872.0,890.0,325.0,308.0,671.0,938.0,700.0
25/04/11_9876.0,325.0,308.0,671.0,938.0,700.0,738.0
25/04/11_9879.0,308.0,671.0,938.0,700.0,738.0,463.0
25/04/11_9880.0,671.0,938.0,700.0,738.0,463.0,801.0
25/04/11_9881.0,938.0,700.0,738.0,463.0,801.0,519.0
25/04/11_9890.0,700.0,738.0,463.0,801.0,519.0,2827.0
25/04/11_9909.0,738.0,463.0,801.0,519.0,2827.0,959.0
25/04/11_9954.0,463.0,801.0,519.0,2827.0,959.0,752.0
25/04/11_9961.0,801.0,519.0,2827.0,959.0,752.0,269.0
25/04/11_9984.0,519.0,2827.0,959.0,752.0,269.0,1134.0
25/06/13_8023.0,2827.0,959.0,752.0,269.0,1134.0,1893.0
25/06/13_8058.0,959.0,752.0,269.0,1134.0,1893.0,664.0
25/06/13_8063.0,752.0,269.0,1134.0,1893.0,664.0,432.0
25/06/13_8091.0,269.0,1134.0,1893.0,664.0,432.0,1918.0
25/06/13_8094.0,1134.0,1893.0,664.0,432.0,1918.0,960.0
25/06/13_8095.0,1893.0,664.0,432.0,1918.0,960.0,341.0
25/06/13_8121.0,664.0,432.0,1918.0,960.0,341.0,293.0
25/06/13_8218.0,432.0,1918.0,960.0,341.0,293.0,1602.0
25/06/13_8222.0,1918.0,960.0,341.0,293.0,1602.0,702.0
25/06/13_8317.0,960.0,341.0,293.0,1602.0,702.0,603.0
25/06/13_8319.0,341.0,293.0,1602.0,702.0,603.0,989.0
25/06/13_8392.0,293.0,1602.0,702.0,603.0,989.0,182.0
25/06/13_8398.0,1602.0,702.0,603.0,989.0,182.0,1493.0
25/06/13_8400.0,702.0,603.0,989.0,182.0,1493.0,2164.0
25/06/13_8422.0,603.0,989.0,182.0,1493.0,2164.0,527.0
25/06/13_8438.0,989.0,182.0,1493.0,2164.0,527.0,925.0
25/06/13_8555.0,182.0,1493.0,2164.0,527.0,925.0,60.0
25/06/13_8562.0,1493.0,2164.0,527.0,925.0,60.0,840.0
25/06/13_8869.0,2164.0,527.0,925.0,60.0,840.0,673.0
25/06/13_8911.0,527.0,925.0,60.0,840.0,673.0,2125.0
25/06/13_8991.0,925.0,60.0,840.0,673.0,2125.0,453.0
25/06/13_9001.0,60.0,840.0,673.0,2125.0,453.0,1015.0
25/06/13_9043.0,840.0,673.0,2125.0,453.0,1015.0,1520.0
25/06/13_9092.0,673.0,2125.0,453.0,1015.0,1520.0,228.0
25/06/13_9112.0,2125.0,453.0,1015.0,1520.0,228.0,775.0
25/06/13_9132.0,453.0,1015.0,1520.0,228.0,775.0,518.0
25/06/13_9147.0,1015.0,1520.0,228.0,775.0,518.0,1466.0
25/06/13_9164.0,1520.0,228.0,775.0,518.0,1466.0,700.0
25/06/13_9178.0,228.0,775.0,518.0,1466.0,700.0,799.0
25/06/13_9190.0,775.0,518.0,1466.0,700.0,799.0,498.0
25/06/13_9221.0,518.0,1466.0,700.0,799.0,498.0,808.0
25/06/13_9250.0,1466.0,700.0,799.0,498.0,808.0,686.0
25/06/13_9273.0,700.0,799.0,498.0,808.0,686.0,405.0
25/06/13_9279.0,799.0,498.0,808.0,686.0,405.0,848.0
25/06/13_9281.0,498.0,808.0,686.0,405.0,848.0,665.0
25/06/13_9328.0,808.0,686.0,405.0,848.0,665.0,485.0
25/06/13_9371.0,686.0,405.0,848.0,665.0,485.0,341.0
25/06/13_9425.0,405.0,848.0,665.0,485.0,341.0,609.0
25/06/13_9430.0,848.0,665.0,485.0,341.0,609.0,439.0
25/06/13_9432.0,665.0,485.0,341.0,609.0,439.0,750.0
25/06/13_9436.0,485.0,341.0,609.0,439.0,750.0,1418.0
25/06/13_9439.0,341.0,609.0,439.0,750.0,1418.0,503.0
25/06/13_9442.0,609.0,439.0,750.0,1418.0,503.0,607.0
25/06/13_9456.0,439.0,750.0,1418.0,503.0,607.0,805.0
25/06/13_9479.0,750.0,1418.0,503.0,607.0,805.0,467.0
25/06/13_9481.0,1418.0,503.0,607.0,805.0,467.0,1887.0
25/06/13_9490.0,503.0,607.0,805.0,467.0,1887.0,1948.0
25/06/13_9498.0,607.0,805.0,467.0,1887.0,1948.0,472.0
25/06/13_9532.0,805.0,467.0,1887.0,1948.0,472.0,1051.0
25/06/13_9578.0,467.0,1887.0,1948.0,472.0,1051.0,358.0
25/06/13_9611.0,1887.0,1948.0,472.0,1051.0,358.0,117.0
25/06/13_9613.0,1948.0,472.0,1051.0,358.0,117.0,1168.0
25/06/13_9632.0,472.0,1051.0,358.0,117.0,1168.0,561.0
25/06/13_9672.0,1051.0,358.0,117.0,1168.0,561.0,1268.0
25/06/13_9680.0,358.0,117.0,1168.0,561.0,1268.0,308.0
25/06/13_9700.0,117.0,1168.0,561.0,1268.0,308.0,479.0
25/06/13_9713.0,1168.0,561.0,1268.0,308.0,479.0,952.0
25/06/13_9731.0,561.0,1268.0,308.0,479.0,952.0,587.0
25/06/13_9745.0,1268.0,308.0,479.0,952.0,587.0,1875.0
25/06/13_9770.0,308.0,479.0,952.0,587.0,1875.0,789.0
25/06/13_9789.0,479.0,952.0,587.0,1875.0,789.0,2251.0
25/06/13_9809.0,952.0,587.0,1875.0,789.0,2251.0,1130.0
25/06/13_9813.0,587.0,1875.0,789.0,2251.0,1130.0,500.0
25/06/13_9823.0,1875.0,789.0,2251.0,1130.0,500.0,544.0
